,cmip,gcm_original,gcm,scenario,rgi_reg,end_year,bias_correction,perc_area_missing,fpath,exp,historical_future_option,oggm_version
CMIP5:2100:GFDL-CM3:rcp60:RGI16,CMIP5,GFDL-CM3,GFDL-CM3,rcp60,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp85:RGI16,CMIP5,CCSM4,CCSM4,rcp85,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CCSM4_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp85:RGI16,CMIP5,NorESM1-M,NORESM1-M,rcp85,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CANESM2:rcp85:RGI16,CMIP5,CanESM2,CANESM2,rcp85,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CanESM2_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp45:RGI16,CMIP5,GFDL-CM3,GFDL-CM3,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp45:RGI16,CMIP5,CCSM4,CCSM4,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CCSM4_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp45:RGI16,CMIP5,NorESM1-M,NORESM1-M,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp85:RGI16,CMIP5,GFDL-CM3,GFDL-CM3,rcp85,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CANESM2:rcp45:RGI16,CMIP5,CanESM2,CANESM2,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CanESM2_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp60:RGI16,CMIP5,NorESM1-M,NORESM1-M,rcp60,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp60:RGI16,CMIP5,CCSM4,CCSM4,rcp60,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CCSM4_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CESM1-CAM5:rcp45:RGI16,CMIP5,CESM1-CAM5,CESM1-CAM5,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CESM1-CAM5_rcp45_r1i1p1.nc_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CANESM2:rcp26:RGI16,CMIP5,CanESM2,CANESM2,rcp26,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CanESM2_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:NORESM1-M:rcp26:RGI16,CMIP5,NorESM1-M,NORESM1-M,rcp26,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_NorESM1-M_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp26:RGI16,CMIP5,CCSM4,CCSM4,rcp26,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CCSM4_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CESM1-CAM5:rcp26:RGI16,CMIP5,CESM1-CAM5,CESM1-CAM5,rcp26,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CESM1-CAM5_rcp26_r1i1p1.nc_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp26:RGI16,CMIP5,GFDL-CM3,GFDL-CM3,rcp26,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp26:RGI16,CMIP5,CSIRO-Mk3-6-0,CSIRO-MK3-6-0,rcp26,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:MPI-ESM-LR:rcp26:RGI16,CMIP5,MPI-ESM-LR,MPI-ESM-LR,rcp26,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_MPI-ESM-LR_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp85:RGI16,CMIP5,GISS-E2-R,GISS-E2-R,rcp85,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CNRM-CM5:rcp26:RGI16,CMIP5,CNRM-CM5,CNRM-CM5,rcp26,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CNRM-CM5_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-ESM2G:rcp26:RGI16,CMIP5,GFDL-ESM2G,GFDL-ESM2G,rcp26,RGI16,2100,2000-2019,0.0003032845287300153,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-ESM2G_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp85:RGI16,CMIP5,IPSL-CM5A-LR,IPSL-CM5A-LR,rcp85,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp45:RGI16,CMIP5,GISS-E2-R,GISS-E2-R,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CESM1-CAM5:rcp60:RGI16,CMIP5,CESM1-CAM5,CESM1-CAM5,rcp60,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CESM1-CAM5_rcp60_r1i1p1.nc_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp45:RGI16,CMIP5,IPSL-CM5A-LR,IPSL-CM5A-LR,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp60:RGI16,CMIP5,IPSL-CM5A-LR,IPSL-CM5A-LR,rcp60,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp60:RGI16,CMIP5,GISS-E2-R,GISS-E2-R,rcp60,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp26:RGI16,CMIP5,IPSL-CM5A-LR,IPSL-CM5A-LR,rcp26,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-ESM2G:rcp85:RGI16,CMIP5,GFDL-ESM2G,GFDL-ESM2G,rcp85,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-ESM2G_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp26:RGI16,CMIP5,GISS-E2-R,GISS-E2-R,rcp26,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CNRM-CM5:rcp85:RGI16,CMIP5,CNRM-CM5,CNRM-CM5,rcp85,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CNRM-CM5_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:MPI-ESM-LR:rcp85:RGI16,CMIP5,MPI-ESM-LR,MPI-ESM-LR,rcp85,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_MPI-ESM-LR_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp85:RGI16,CMIP5,CSIRO-Mk3-6-0,CSIRO-MK3-6-0,rcp85,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:MPI-ESM-LR:rcp45:RGI16,CMIP5,MPI-ESM-LR,MPI-ESM-LR,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_MPI-ESM-LR_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-ESM2G:rcp60:RGI16,CMIP5,GFDL-ESM2G,GFDL-ESM2G,rcp60,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-ESM2G_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp45:RGI16,CMIP5,CSIRO-Mk3-6-0,CSIRO-MK3-6-0,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp60:RGI16,CMIP5,CSIRO-Mk3-6-0,CSIRO-MK3-6-0,rcp60,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-ESM2G:rcp45:RGI16,CMIP5,GFDL-ESM2G,GFDL-ESM2G,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_GFDL-ESM2G_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CNRM-CM5:rcp45:RGI16,CMIP5,CNRM-CM5,CNRM-CM5,rcp45,RGI16,2100,2000-2019,0.0002870523990233384,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI16/run_hydro_w5e5_gcm_merged_CNRM-CM5_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp45:RGI11,CMIP5,CSIRO-Mk3-6-0,CSIRO-MK3-6-0,rcp45,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp60:RGI11,CMIP5,CSIRO-Mk3-6-0,CSIRO-MK3-6-0,rcp60,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CESM1-CAM5:rcp60:RGI11,CMIP5,CESM1-CAM5,CESM1-CAM5,rcp60,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CESM1-CAM5_rcp60_r1i1p1.nc_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp85:RGI11,CMIP5,IPSL-CM5A-LR,IPSL-CM5A-LR,rcp85,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp26:RGI11,CMIP5,CCSM4,CCSM4,rcp26,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CCSM4_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp26:RGI11,CMIP5,GISS-E2-R,GISS-E2-R,rcp26,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp45:RGI11,CMIP5,IPSL-CM5A-LR,IPSL-CM5A-LR,rcp45,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp60:RGI11,CMIP5,IPSL-CM5A-LR,IPSL-CM5A-LR,rcp60,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp26:RGI11,CMIP5,GFDL-CM3,GFDL-CM3,rcp26,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp85:RGI11,CMIP5,CSIRO-Mk3-6-0,CSIRO-MK3-6-0,rcp85,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp60:RGI11,CMIP5,GFDL-CM3,GFDL-CM3,rcp60,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:IPSL-CM5A-LR:rcp26:RGI11,CMIP5,IPSL-CM5A-LR,IPSL-CM5A-LR,rcp26,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_IPSL-CM5A-LR_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp45:RGI11,CMIP5,GISS-E2-R,GISS-E2-R,rcp45,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp45:RGI11,CMIP5,CCSM4,CCSM4,rcp45,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CCSM4_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp60:RGI11,CMIP5,CCSM4,CCSM4,rcp60,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CCSM4_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp45:RGI11,CMIP5,GFDL-CM3,GFDL-CM3,rcp45,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp45_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp60:RGI11,CMIP5,GISS-E2-R,GISS-E2-R,rcp60,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp60_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CSIRO-MK3-6-0:rcp26:RGI11,CMIP5,CSIRO-Mk3-6-0,CSIRO-MK3-6-0,rcp26,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CSIRO-Mk3-6-0_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-CM3:rcp85:RGI11,CMIP5,GFDL-CM3,GFDL-CM3,rcp85,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_GFDL-CM3_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GISS-E2-R:rcp85:RGI11,CMIP5,GISS-E2-R,GISS-E2-R,rcp85,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_GISS-E2-R_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CCSM4:rcp85:RGI11,CMIP5,CCSM4,CCSM4,rcp85,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CCSM4_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CESM1-CAM5:rcp45:RGI11,CMIP5,CESM1-CAM5,CESM1-CAM5,rcp45,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CESM1-CAM5_rcp45_r1i1p1.nc_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CNRM-CM5:rcp85:RGI11,CMIP5,CNRM-CM5,CNRM-CM5,rcp85,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CNRM-CM5_rcp85_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:CANESM2:rcp26:RGI11,CMIP5,CanESM2,CANESM2,rcp26,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_CanESM2_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP5:2100:GFDL-ESM2G:rcp26:RGI11,CMIP5,GFDL-ESM2G,GFDL-ESM2G,rcp26,RGI11,2100,2000-2019,0.0004951853264542723,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP5/2100/RGI11/run_hydro_w5e5_gcm_merged_GFDL-ESM2G_rcp26_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
